word,tfidf,label
nuclear,0.7749661045531905,7
paper,0.5565464127375536,7
pound,0.5883915431035778,7
labour,0.7517788854169526,7
bank,0.7577090715703068,7
paper,0.5565464127375536,7
vow,0.5076453022560828,7
abandon,0.5670680586343588,7
speech,0.6528418267394857,7
react,0.6233640742941519,7
blackout,0.5957428376165821,7
crisis,0.5539568545047738,7
bitter,0.43539930219161554,7
truss,0.6103243604696356,7
nurse,0.675508583246672,7
profit,0.7183980184440887,7
revolt,0.40927635835617543,7
mounting,0.4383502932840978,7
sacking,0.6384066363067581,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
truss,0.6103243604696356,7
rishi,0.6324097806846294,7
student,0.7074506035812129,7
race,0.6047275554403084,7
unite,0.7265910780022343,7
cabinet,0.9309930852427379,7
paper,0.5565464127375536,7
navy,0.5618477977333021,7
perry,0.6112440944926387,8
actress,0.706422376471437,8
ban,0.6629287408909088,8
well,0.7021359492569837,8
refugee,0.7487559537889817,8
open,0.7296742835780896,8
open,0.7296742835780896,8
keep,0.46543105255397,8
shop,0.664198788821603,8
savage,0.5112562891266312,8
platinum,0.5605497451425477,8
possibility,0.47003738704135584,8
art,0.6472587634002008,8
emma,0.7187310807709563,8
split,0.5624495996413807,8
split,0.5624495996413807,8
diplomat,0.7159919189567205,8
draper,0.7031596682334983,8
open,0.7296742835780896,8
open,0.7296742835780896,8
emma,0.7187310807709563,8
shock,0.5303500977839811,8
emma,0.7187310807709563,8
country,0.5323709000970027,8
open,0.7296742835780896,8
trial,0.6574408747383127,8
qualifier,0.8003218073759426,8
olena,0.7371293785772747,8
open,0.7296742835780896,8
emma,0.7187310807709563,8
emma,0.7187310807709563,8
dan,0.6451906204717689,8
line,0.6759962038431186,8
open,0.7296742835780896,8
emma,0.7187310807709563,8
abuse,0.8148137881499984,8
dan,0.6451906204717689,8
panic,0.6052627484125601,8
round,0.6077722927973209,8
enter,0.5468261463030677,8
single,0.6072140483112387,8
open,0.7296742835780896,8
attract,0.49125114455406255,8
open,0.7296742835780896,8
suffer,0.5902492562154936,8
open,0.7296742835780896,8
lock,0.6215903858772635,8
thriller,0.6543553705602748,8
coco,0.8376653197527795,8
seed,0.5675175709641737,8
open,0.7296742835780896,8
coco,0.8376653197527795,8
inspired,0.6110549196959647,8
alexander,0.6915141262820109,8
bid,0.5846975790683802,8
model,0.5912663091192385,8
coco,0.8376653197527795,8
foot,0.6230722772620684,8
lee,0.7004994330560388,8
fit,0.5859005964403929,8
emma,0.7187310807709563,8
