word,tfidf,label
swimmer,0.7444114282727667,2
celebrate,0.6163800982132137,2
thumping,0.46624743468030927,2
athletics,0.6660856255913229,2
gold,0.6669452006665058,2
aquatic,0.5808669886155282,2
commonwealth,0.7338659074508942,2
return,1.0,2
code,0.55071931990925,2
developer,0.47152923890380477,2
ben,0.6851767378265173,2
championship,0.6383812432249807,2
stadium,0.7986856276758209,2
great,0.5865082154413351,2
contender,0.5905937712617743,2
treat,0.5592169050332223,2
nominated,0.5962896352382512,2
every,0.632187120233526,2
far,0.5913241663268012,2
pole,0.6850157302748153,2
tournament,0.578645616986026,2
gold,0.6669452006665058,2
seventh,0.581505247547702,2
athletics,0.6660856255913229,2
ceremony,0.6261885667213715,2
athletics,0.6660856255913229,2
kyle,0.5567969270970029,2
peaty,0.6341746034722485,2
game,0.6661313669451999,2
summer,0.6444598488569722,2
award,0.74631834382458,2
throne,0.5708912293480063,2
hurdle,0.5921108330106319,2
bronze,0.6577484559739657,2
tree,0.749213197687356,2
face,0.6524350291298393,2
laura,0.7084263841659155,2
athlete,0.6510209922836022,2
mum,0.6043301980438893,2
strain,0.6394739842764345,2
ceremony,0.6261885667213715,2
guide,0.7224448949451844,2
commonwealth,0.7338659074508942,2
commonwealth,0.7338659074508942,2
commonwealth,0.7338659074508942,2
ceremony,0.6261885667213715,2
bit,0.5295089286458092,2
ceremony,0.6261885667213715,2
singh,0.7581220092613677,2
hockey,0.5571725695391804,2
gymnastics,0.6363002907523551,2
pursuit,0.5097712946744477,2
bar,0.6414614135080744,2
commonwealth,0.7338659074508942,2
commonwealth,0.7338659074508942,2
transport,0.5627556700599,2
gymnastics,0.6363002907523551,2
mixed,0.7719837082480057,2
floor,0.5025697117205519,2
sri,0.7247648099901834,2
follow,0.5928179037621109,2
actress,0.706422376471437,8
ban,0.6629287408909088,8
event,0.6041553539712317,8
refugee,0.7487559537889817,8
open,0.7296742835780896,8
open,0.7296742835780896,8
keep,0.46543105255397,8
shop,0.664198788821603,8
savage,0.5112562891266312,8
possibility,0.47003738704135584,8
art,0.6472587634002008,8
emma,0.7187310807709563,8
de,0.7281453639996073,8
diplomat,0.7159919189567205,8
draper,0.7031596682334983,8
open,0.7296742835780896,8
open,0.7296742835780896,8
emma,0.7187310807709563,8
shock,0.5303500977839811,8
ons,0.7134446224284308,8
emma,0.7187310807709563,8
country,0.5323709000970027,8
